#curie_map:
#  skos: http://www.w3.org/2004/02/skos/core#
#  nist: https://airc.nist.gov/
#  owasp: https://genai.owasp.org/
#  ail: https://ailuminate.mlcommons.org/
#  atlas: https://www.ibm.com/docs/en/watsonx/saas?topic=ai-risk-atlas
#  credo: https://www.credoai.com/
#  mit: https://airisk.mit.edu/
#mapping_set_id: risk_to_category
#mapping_set_description: Maps specific AI risks to category-level taxonomy risks (NIST AI RMF, OWASP Top 10 LLM, AILuminate)
#license: https://creativecommons.org/licenses/by/4.0/

subject_id	subject_source	predicate_id	object_id	object_source	mapping_justification
atlas-prompt-priming	ibm-risk-atlas	skos:relatedMatch	asi01-agent-goal-hijack	owasp-asi	# Priming biases agent reasoning chains
atlas-prompt-leaking	ibm-risk-atlas	skos:relatedMatch	asi07-insecure-inter-agent-communication	owasp-asi	# Leaking system prompts -> insecure communication/context exposure
atlas-data-poisoning	ibm-risk-atlas	skos:broadMatch	asi06-memory-and-context-poisoning	owasp-asi	# Data poisoning -> memory/context poisoning in agent systems
atlas-data-contamination	ibm-risk-atlas	skos:relatedMatch	asi06-memory-and-context-poisoning	owasp-asi	# Contaminated training data -> poisoned agent context
atlas-hallucination	ibm-risk-atlas	skos:relatedMatch	asi02-tool-misuse-and-exploitation	owasp-asi	# Hallucinations in agentic context lead to tool misuse
atlas-evasion-attack	ibm-risk-atlas	skos:relatedMatch	asi01-agent-goal-hijack	owasp-asi	# Evading model controls can redirect agent behaviour
atlas-extraction-attack	ibm-risk-atlas	skos:relatedMatch	asi03-identity-and-privilege-abuse	owasp-asi	# Model extraction -> identity/privilege information leak
atlas-over-or-under-reliance	ibm-risk-atlas	skos:broadMatch	asi09-human-agent-trust-exploitation	owasp-asi	# Over-reliance on AI -> human-agent trust exploitation
credo-risk-002	credo-ucf	skos:closeMatch	asi10-rogue-agents	owasp-asi	# AI pursuing own goals vs human values -> rogue agent behaviour
credo-risk-003	credo-ucf	skos:relatedMatch	asi05-unexpected-code-execution	owasp-asi	# Dangerous capabilities including code execution
credo-risk-003	credo-ucf	skos:relatedMatch	asi10-rogue-agents	owasp-asi	# Dangerous capabilities -> rogue agent potential
credo-risk-016	credo-ucf	skos:broadMatch	asi09-human-agent-trust-exploitation	owasp-asi	# Over-reliance -> human-agent trust exploitation
credo-risk-018	credo-ucf	skos:broadMatch	asi09-human-agent-trust-exploitation	owasp-asi	# Deceptive AI -> trust exploitation
credo-risk-019	credo-ucf	skos:relatedMatch	asi09-human-agent-trust-exploitation	owasp-asi	# Loss of autonomy via agent trust dynamics
credo-risk-033	credo-ucf	skos:relatedMatch	asi08-cascading-failures	owasp-asi	# Inadequate capabilities -> cascading failure source
credo-risk-034	credo-ucf	skos:relatedMatch	asi10-rogue-agents	owasp-asi	# Can't oversee agents -> rogue behaviour undetected
credo-risk-035	credo-ucf	skos:relatedMatch	asi08-cascading-failures	owasp-asi	# Non-robust systems -> cascading failures
credo-risk-040	credo-ucf	skos:relatedMatch	asi06-memory-and-context-poisoning	owasp-asi	# Security weaknesses -> memory/context exploitation vector
credo-risk-041	credo-ucf	skos:broadMatch	asi01-agent-goal-hijack	owasp-asi	# Adversarial attacks including agent goal hijacking
mit-ai-risk-subdomain-2.2	mit-ai-risk-repository	skos:broadMatch	nist-information-security	nist-ai-rmf	# AI system security vulnerabilities and attacks; directly covers infosec
atlas-exposing-personal-information	ibm-risk-atlas	skos:broadMatch	ail-privacy	ailuminate-v1.0	# PII exposure is a specific instance of privacy harm
atlas-personal-information-in-data	ibm-risk-atlas	skos:broadMatch	ail-privacy	ailuminate-v1.0	# PII in training data is a specific privacy risk
atlas-personal-information-in-prompt	ibm-risk-atlas	skos:broadMatch	ail-privacy	ailuminate-v1.0	# PII in prompts is a specific privacy risk
credo-risk-036	credo-ucf	skos:broadMatch	ail-privacy	ailuminate-v1.0	# Compromised PII is a specific privacy harm
credo-risk-037	credo-ucf	skos:broadMatch	ail-privacy	ailuminate-v1.0	# Compromised sensitive info is a specific privacy harm
atlas-copyright-infringement	ibm-risk-atlas	skos:broadMatch	ail-intellectual-property	ailuminate-v1.0	# Copyright infringement is a specific IP risk
atlas-ip-information-in-prompt	ibm-risk-atlas	skos:broadMatch	ail-intellectual-property	ailuminate-v1.0	# IP leakage in prompts is a specific IP risk
atlas-generated-content-ownership	ibm-risk-atlas	skos:broadMatch	ail-intellectual-property	ailuminate-v1.0	# Content ownership disputes are a specific IP risk
credo-risk-039	credo-ucf	skos:broadMatch	ail-intellectual-property	ailuminate-v1.0	# IP infringement is a specific IP risk
atlas-incomplete-advice	ibm-risk-atlas	skos:broadMatch	ail-specialized-advice	ailuminate-v1.0	# Incomplete advice is a specific instance of unreliable specialized advice
atlas-hallucination	ibm-risk-atlas	skos:broadMatch	ail-specialized-advice	ailuminate-v1.0	# Hallucinated professional advice is a specialized advice risk
credo-risk-026	credo-ucf	skos:broadMatch	ail-nonviolent-crimes	ailuminate-v1.0	# Fraud/scams/targeted manipulation is a specific nonviolent crime
atlas-hallucination	ibm-risk-atlas	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# Hallucination produces false/misleading content  -  a specific form of misinformation
credo-risk-021	credo-ucf	skos:closeMatch	llm092025-misinformation	owasp-llm-2.0	# Nearly identical concept  -  credo 'false or misleading information' matches OWASP LLM09 misinformation definition
credo-risk-040	credo-ucf	skos:broadMatch	nist-information-security	nist-ai-rmf	# AI-generated security weaknesses are a specific information security risk
credo-risk-041	credo-ucf	skos:broadMatch	nist-information-security	nist-ai-rmf	# Adversarial attack vulnerability is a specific information security risk
credo-risk-013	credo-ucf	skos:broadMatch	nist-obscene-degrading-and-or-abusive-content	nist-ai-rmf	# Harmful/toxic content generation includes obscene and abusive content
credo-risk-013	credo-ucf	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Harmful/toxic content includes dangerous and hateful content
# Session 1: OWASP LLM Top 10 mapping gap fill (2026-07-13)

# System prompt leakage  -  prompt leaking is the exact definition of OWASP LLM07
atlas-prompt-leaking	ibm-risk-atlas	skos:exactMatch	llm072025-system-prompt-leakage	owasp-llm-2.0	# Prompt leaking extracts system prompts  -  identical concept to OWASP LLM07

# Improper output handling  -  generated content that causes harm when consumed without validation
atlas-harmful-code-generation	ibm-risk-atlas	skos:broadMatch	llm052025-improper-output-handling	owasp-llm-2.0	# Harmful code executed without validation is a specific instance of improper output handling
atlas-harmful-output	ibm-risk-atlas	skos:relatedMatch	llm052025-improper-output-handling	owasp-llm-2.0	# Downgraded: LLM05 is about technical output sanitization (XSS/SSRF), not content safety
atlas-toxic-output	ibm-risk-atlas	skos:relatedMatch	llm052025-improper-output-handling	owasp-llm-2.0	# Downgraded: LLM05 is about technical output sanitization, not HAP content generation

# Data and model poisoning  -  corrupted training data or feedback loops degrading model integrity
atlas-improper-retraining	ibm-risk-atlas	skos:broadMatch	llm042025-data-and-model-poisoning	owasp-llm-2.0	# Retraining on unvetted outputs creates a poisoning feedback loop corrupting the model
atlas-data-contamination	ibm-risk-atlas	skos:broadMatch	llm042025-data-and-model-poisoning	owasp-llm-2.0	# Incorrect training data corrupts model behavior  -  a form of unintentional data poisoning

# Misinformation  -  AI generating or enabling false/misleading content
atlas-nonconsensual-use	ibm-risk-atlas	skos:relatedMatch	llm092025-misinformation	owasp-llm-2.0	# Downgraded: deepfakes are primarily consent/privacy violations  -  only a subset involves spreading false info
atlas-unreliable-source-attribution	ibm-risk-atlas	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# Fabricated source citations are a specific form of model-generated misinformation

# Supply chain  -  compromised or unmanaged components and dependencies
atlas-mitigation-maintenance-agentic	ibm-risk-atlas	skos:broadMatch	llm032025-supply-chain	owasp-llm-2.0	# Complex agent dependencies difficult to patch create supply chain vulnerabilities
atlas-external-resources-attack-agentic	ibm-risk-atlas	skos:broadMatch	llm032025-supply-chain	owasp-llm-2.0	# Compromised external tools/services/agents are supply chain attack vectors

# Unbounded consumption  -  resource exhaustion through runaway operations
atlas-redundant-actions-agentic	ibm-risk-atlas	skos:broadMatch	llm102025-unbounded-consumption	owasp-llm-2.0	# AI agents in infinite loops or executing unnecessary actions exhaust computational resources

# Credo UCF -> OWASP LLM new mappings

# Misinformation: personalized misinformation filter bubbles
credo-risk-022	credo-ucf	skos:relatedMatch	llm092025-misinformation	owasp-llm-2.0	# Downgraded: filter bubbles curate true-but-selective content  -  information ecosystem pollution is not false content generation

# Security: prompt-based adversarial attacks
credo-risk-041	credo-ucf	skos:broadMatch	llm01-prompt-injection	owasp-llm-2.0	# Vulnerability to adversarial attacks  -  includes prompt-based attacks inducing unintended model behavior

# Privacy: mass surveillance involves sensitive information extraction
credo-risk-029	credo-ucf	skos:relatedMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Downgraded: mass surveillance is a societal misuse, not LLM-specific sensitive information disclosure

# Supply chain: vendor lock-in is a third-party dependency risk
credo-risk-049	credo-ucf	skos:broadMatch	llm032025-supply-chain	owasp-llm-2.0	# Vendor lock-in  -  commercial and technical constraints from third-party AI components

# Security: model theft via excessive inference
credo-risk-039	credo-ucf	skos:broadMatch	llm102025-unbounded-consumption	owasp-llm-2.0	# AI model and IP theft  -  unauthorized model copying through excessive inference and behavioral cloning

# Operational: scalability failures cause service degradation
credo-risk-032	credo-ucf	skos:broadMatch	llm102025-unbounded-consumption	owasp-llm-2.0	# Scalability issues  -  performance bottlenecks from uncontrolled demand causing DoS

# MIT AI Risk Repository -> OWASP LLM new mappings

# Privacy -> Sensitive Information Disclosure
mit-ai-risk-subdomain-2.1	mit-ai-risk-repository	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# AI memorising/leaking/inferring personal data is a form of sensitive information disclosure

# Security -> Prompt Injection and Supply Chain
mit-ai-risk-subdomain-2.2	mit-ai-risk-repository	skos:broadMatch	llm01-prompt-injection	owasp-llm-2.0	# AI system security vulnerabilities include prompt injection as a primary LLM attack surface
mit-ai-risk-subdomain-2.2	mit-ai-risk-repository	skos:broadMatch	llm032025-supply-chain	owasp-llm-2.0	# Software development toolchain vulnerabilities in AI systems map to supply chain risks

# False Information -> Misinformation
mit-ai-risk-subdomain-3.1	mit-ai-risk-repository	skos:closeMatch	llm092025-misinformation	owasp-llm-2.0	# LLMs generating false or misleading information (hallucination) directly corresponds to misinformation

# Overreliance and Loss of Agency -> Excessive Agency
mit-ai-risk-subdomain-5.1	mit-ai-risk-repository	skos:relatedMatch	llm062025-excessive-agency	owasp-llm-2.0	# Downgraded: overreliance is a user behavior problem, not a system design vulnerability (excessive permissions)
mit-ai-risk-subdomain-5.2	mit-ai-risk-repository	skos:relatedMatch	llm062025-excessive-agency	owasp-llm-2.0	# Downgraded: loss of human agency from delegation is a governance concern, not a technical excessive-permission vulnerability

# Lack of Capability/Robustness -> Improper Output Handling
mit-ai-risk-subdomain-7.3	mit-ai-risk-repository	skos:relatedMatch	llm052025-improper-output-handling	owasp-llm-2.0	# Downgraded: lack of reliability is a quality/accuracy problem, not a technical output validation/sanitization issue

# ai-risk-taxonomy -> OWASP LLM new mappings

# Defamation risks  -  LLMs hallucinating false statements about real people
ai-risk-taxonomy-disparagement	ai-risk-taxonomy	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# LLM generates false defamatory statements about people  -  a form of misinformation
ai-risk-taxonomy-libel	ai-risk-taxonomy	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# LLM produces false written statements via hallucination  -  a form of misinformation
ai-risk-taxonomy-slander	ai-risk-taxonomy	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# LLM generates false spoken-form claims about individuals  -  a form of misinformation

# Election misinformation  -  LLMs generating false election information
ai-risk-taxonomy-misrepresenting-voting-processes	ai-risk-taxonomy	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# LLM generates false election/voting process information
ai-risk-taxonomy-misrepresenting-voting-qualifications	ai-risk-taxonomy	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# LLM generates false voter qualification information
ai-risk-taxonomy-discouraging-voting	ai-risk-taxonomy	skos:relatedMatch	llm092025-misinformation	owasp-llm-2.0	# Downgraded: voter suppression is political manipulation  -  can use truthful statements, not necessarily misinformation

# Unauthorized actions  -  LLM takes actions beyond intended scope
ai-risk-taxonomy-other-unauthorized-actions-on-behalf-of-users	ai-risk-taxonomy	skos:broadMatch	llm062025-excessive-agency	owasp-llm-2.0	# LLM takes unauthorized actions on accounts/systems beyond intended scope

# IP/trade secrets  -  LLM discloses proprietary information from training data
ai-risk-taxonomy-ip-rights/-trade-secrets	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# LLM discloses trade secrets or IP from training data in output

# === Session 2 adversarial review  -  new mappings ===

# Model theft via extraction attacks
atlas-extraction-attack	ibm-risk-atlas	skos:broadMatch	llm102025-unbounded-consumption	owasp-llm-2.0	# Model extraction/theft via excessive inference queries  -  explicitly covered by OWASP LLM10

# Dangerous AI capabilities -> Excessive Agency
credo-risk-003	credo-ucf	skos:broadMatch	llm062025-excessive-agency	owasp-llm-2.0	# AI possessing dangerous capabilities (deception, cyber-offense, self-proliferation) is a core excessive agency risk
mit-ai-risk-subdomain-7.1	mit-ai-risk-repository	skos:broadMatch	llm062025-excessive-agency	owasp-llm-2.0	# AI pursuing misaligned goals (reward hacking, power-seeking) is a core excessive agency risk
mit-ai-risk-subdomain-7.2	mit-ai-risk-repository	skos:broadMatch	llm062025-excessive-agency	owasp-llm-2.0	# AI with dangerous capabilities (deception, self-proliferation) directly maps to excessive agency

# Disinformation and fraud -> Misinformation
mit-ai-risk-subdomain-4.1	mit-ai-risk-repository	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# Large-scale AI-driven disinformation campaigns are a direct form of LLM misinformation
mit-ai-risk-subdomain-4.3	mit-ai-risk-repository	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# AI-facilitated fraud, impersonation, and scams rely on generating misleading content
credo-risk-026	credo-ucf	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# Fraud, scams, and targeted manipulation via AI-generated deepfakes and phishing

# Doxing -> Sensitive Information Disclosure
ai-risk-taxonomy-doxing	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Doxing exposes personal/sensitive information  -  a specific form of LLM-facilitated disclosure

# Data tampering -> Data and Model Poisoning
ai-risk-taxonomy-data-tampering	ai-risk-taxonomy	skos:broadMatch	llm042025-data-and-model-poisoning	owasp-llm-2.0	# Data tampering compromises data integrity  -  directly maps to LLM04 data poisoning
